Timestamp,Cur_CF1_X,Cur_CF1_Y,Cur_CF1_Z,Cur_CF2_X,Cur_CF2_Y,Cur_CF2_Z,Cur_Cluster_X,Cur_Cluster_Y,Cur_Cluster_Z,Cur_Alpha,Cur_Beta,Cur_Phi1,Cur_Phi2,Cur_P,Des_Cluster_X,Des_Cluster_Y,Des_Cluster_Z,Des_Alpha,Des_Beta,Des_Phi1,Des_Phi2,Des_P,Des_CF1_X,Des_CF1_Y,Des_CF1_Z,Safe_CF1_X,Safe_CF1_Y,Safe_CF1_Z,Des_CF2_X,Des_CF2_Y,Des_CF2_Z,Safe_CF2_X,Safe_CF2_Y,Safe_CF2_Z
2025-11-19 13:59:22.034707,0.6845741271972656,0.06254122406244278,0.5082420110702515,1.3278274536132812,0.06304310262203217,0.49562156200408936,1.0062007904052734,0.06279216334223747,0.5019317865371704,1.590413528258079,0.0007800688627403302,1.590413528258079,1.590413528258079,0.643377315081896,1.0,1.0,0.5,1.5707963267948966,0.0,1.5707963267948966,1.5707963267948966,0.75,0.6249482835872242,0.9999584134350349,0.501046565275316,0.5591978993247501,1.014801759187033,0.6056604409734223,1.3750517164127758,1.000041586564965,0.498953434724684,1.44080210067525,0.985198240812967,0.3943395590265777
2025-11-19 13:59:22.134808,0.6851493120193481,0.061483174562454224,0.508509635925293,1.3278003931045532,0.06292220205068588,0.49561557173728943,1.0064748525619507,0.06220268830657005,0.5020626038312912,1.590857499614052,0.0022387506500128975,1.590857499614052,1.590857499614052,0.6427820312605036,1.0,1.0,0.5,1.5707963267948966,0.0,1.5707963267948966,1.5707963267948966,0.75,0.6249454510157023,0.9998799817495809,0.5010762814766707,0.5591978993247501,1.014801759187033,0.6056604409734223,1.3750545489842976,1.000120018250419,0.49892371852332934,1.44080210067525,0.985198240812967,0.3943395590265777
2025-11-19 13:59:22.235305,0.6849391460418701,0.06177172437310219,0.5087099075317383,1.3284095525741577,0.06327225267887115,0.4958312511444092,1.006674349308014,0.06252198852598667,0.5022705793380737,1.5908080274834528,0.0023314594197223508,1.5908080274834528,1.5908080274834528,0.64360102195255,1.0,1.0,0.5,1.5707963267948966,0.0,1.5707963267948966,1.5707963267948966,0.75,0.6249454934961635,0.9998759663031536,0.5010654329093369,0.624944896082483,0.9998739948155575,0.5010817921191422,1.3750545065038364,1.0001240336968464,0.49893456709066303,1.375055103917517,1.0001260051844425,0.49891820788085783
2025-11-19 13:59:22.336286,0.6828778982162476,0.07794621586799622,0.5096244215965271,1.3345458507537842,0.07171125710010529,0.49694034457206726,1.0087118744850159,0.07482873648405075,0.5032823830842972,1.5902578877937934,-0.009565589186640265,1.5902578877937934,1.5902578877937934,0.6518212031571732,1.0,1.0,0.5,1.5707963267948966,0.0,1.5707963267948966,1.5707963267948966,0.75,0.6249349259394862,1.000469656942002,0.5009566333359146,0.624944896082483,0.9998739948155575,0.5010817921191422,1.375065074060514,0.9995303430579979,0.49904336666408544,1.375055103917517,1.0001260051844425,0.49891820788085783
2025-11-19 13:59:22.436885,0.6830725073814392,0.11652429401874542,0.5141335129737854,1.3528480529785156,0.09395788609981537,0.5013036727905273,1.0179602801799774,0.1052410900592804,0.5077185928821564,1.5899494168004917,-0.033673579974816945,1.5899494168004917,1.5899494168004917,0.6702783966721237,1.0,1.0,0.5,1.5707963267948966,0.0,1.5707963267948966,1.5707963267948966,0.75,0.6247785878747872,1.001346267275823,0.5007710391962152,0.624944896082483,0.9998739948155575,0.5010817921191422,1.3752214121252126,0.9986537327241769,0.49922896080378476,1.375055103917517,1.0001260051844425,0.49891820788085783
2025-11-19 13:59:22.537559,0.682110071182251,0.17520852386951447,0.519795835018158,1.3837286233901978,0.12493528425693512,0.5110886096954346,1.0329193472862244,0.1500719040632248,0.5154422223567963,1.5832058879844286,-0.07152549627703106,1.5832058879844286,1.5832058879844286,0.7034712554158413,1.0,1.0,0.5,1.5707963267948966,0.0,1.5707963267948966,1.5707963267948966,0.75,0.6241358248265938,1.001705457407808,0.500310489269447,0.6249455078651663,0.9998812829662185,0.5010751774917452,1.3758641751734062,0.9982945425921922,0.499689510730553,1.3750544921348338,1.0001187170337815,0.49892482250825476
2025-11-19 13:59:22.638480,0.680705189704895,0.2500137984752655,0.5255856513977051,1.424810528755188,0.16321273148059845,0.5253364443778992,1.0527578592300415,0.20661326497793198,0.5254610478878021,1.5711312350362574,-0.11612674097323084,1.5711312350362574,1.5711312350362574,0.749151014775194,1.0,1.0,0.5,1.5707963267948966,0.0,1.5707963267948966,1.5707963267948966,0.75,0.622485692941949,1.0002444513164506,0.5000018291381721,0.6249455078651663,0.9998812829662185,0.5010751774917452,1.3775143070580511,0.9997555486835494,0.4999981708618278,1.3750544921348338,1.0001187170337815,0.49892482250825476
2025-11-19 13:59:22.744556,0.6776389479637146,0.3472830057144165,0.5320585370063782,1.4776170253753662,0.2118377834558487,0.5440640449523926,1.0776279866695404,0.2795603945851326,0.5380612909793854,1.555790157104127,-0.16770206499220564,1.555790157104127,1.555790157104127,0.8114520717780916,1.0,1.0,0.5,1.5707963267948966,0.0,1.5707963267948966,1.5707963267948966,0.75,0.6188565073223283,0.9955073694197978,0.500283721939596,0.6249455078651663,0.9998812829662185,0.5010751774917452,1.3811434926776718,1.0044926305802022,0.499716278060404,1.3750544921348338,1.0001187170337815,0.49892482250825476
2025-11-19 13:59:22.845347,0.67398601770401,0.4466927945613861,0.5369513630867004,1.5292983055114746,0.2625964879989624,0.5623883605003357,1.1016421616077423,0.35464464128017426,0.5496698617935181,1.541065078515742,-0.21191339137327975,1.541065078515742,1.541065078515742,0.875270015824709,1.0,1.0,0.5,1.5707963267948966,0.0,1.5707963267948966,1.5707963267948966,0.75,0.6136749207907085,0.9882079445067165,0.5012366844258,0.6249455078651663,0.9998812829662185,0.5010751774917452,1.3863250792092914,1.0117920554932835,0.4987633155742,1.3750544921348338,1.0001187170337815,0.49892482250825476
2025-11-19 13:59:22.946193,0.6693624258041382,0.5440505146980286,0.5410663485527039,1.5813008546829224,0.31897544860839844,0.5807733535766602,1.1253316402435303,0.4315129816532135,0.560919851064682,1.527282489157125,-0.2417533688563631,1.527282489157125,1.527282489157125,0.9401420795226269,1.0,1.0,0.5,1.5707963267948966,0.0,1.5707963267948966,1.5707963267948966,0.75,0.6082052790717773,0.979440479436019,0.5028193255956543,0.6249453449968801,0.9998778529781577,0.5010763513467157,1.3917947209282227,1.020559520563981,0.49718067440434566,1.3750546550031197,1.0001221470218424,0.49892364865328437
